2009-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,79600.72916075138,2023-02-15 14:49:26.100451
2009-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,7361.128,2023-02-15 14:49:26.100451
2009-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,6899.872,2023-02-15 14:49:26.100451
2009-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,7350.981000000001,2023-02-15 14:49:26.100451
2009-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,8128.5,2023-02-15 14:49:26.100451
2009-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,7480.5,2023-02-15 14:49:26.100451
2009-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,6947.5,2023-02-15 14:49:26.100451
2009-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,6889.248160751375,2023-02-15 14:49:26.100451
2008-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4361.844652626862,2023-02-15 14:49:26.100451
2008-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4278.00126992535,2023-02-15 14:49:26.100451
2008-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4101.832751221506,2023-02-15 14:49:26.100451
2008-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3693.936723629663,2023-02-15 14:49:26.100451
2008-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3727.769731873001,2023-02-15 14:49:26.100451
2008-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,54703.03304482845,2023-02-15 14:49:26.100451
2008-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,5920.413122397976,2023-02-15 14:49:26.100451
2008-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4999.319355576802,2023-02-15 14:49:26.100451
2008-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,5223.683145665557,2023-02-15 14:49:26.100451
2008-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,5011.749392300455,2023-02-15 14:49:26.100451
2008-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4646.655359521676,2023-02-15 14:49:26.100451
2008-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4616.846191293983,2023-02-15 14:49:26.100451
2007-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,2104.562962789558,2023-02-15 14:49:26.100451
2007-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1806.214434663857,2023-02-15 14:49:26.100451
2007-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1787.594328081457,2023-02-15 14:49:26.100451
2007-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1776.015359459302,2023-02-15 14:49:26.100451
2007-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1667.050176439199,2023-02-15 14:49:26.100451
2007-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1486.444502909845,2023-02-15 14:49:26.100451
2007-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,32504.38896082947,2023-02-15 14:49:26.100451
2007-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4125.794943220872,2023-02-15 14:49:26.100451
2007-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4211.365793707374,2023-02-15 14:49:26.100451
2007-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,4220.148105838098,2023-02-15 14:49:26.100451
2007-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3461.309761517077,2023-02-15 14:49:26.100451
2007-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,3230.435953510653,2023-02-15 14:49:26.100451
2006-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1141.652,2023-02-15 14:49:26.100451
2006-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1014.912,2023-02-15 14:49:26.100451
2006-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1119.499,2023-02-15 14:49:26.100451
2006-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,844.724,2023-02-15 14:49:26.100451
2006-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1352.504,2023-02-15 14:49:26.100451
2006-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1421.481,2023-02-15 14:49:26.100451
2006-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1675.954,2023-02-15 14:49:26.100451
2006-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,16265.73,2023-02-15 14:49:26.100451
2006-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1767.442,2023-02-15 14:49:26.100451
2006-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1679.345,2023-02-15 14:49:26.100451
2006-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1517.254,2023-02-15 14:49:26.100451
2006-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1373.148,2023-02-15 14:49:26.100451
2005-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1839.802,2023-02-15 14:49:26.100451
2005-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1464.599,2023-02-15 14:49:26.100451
2005-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1585.29,2023-02-15 14:49:26.100451
2005-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1370.977,2023-02-15 14:49:26.100451
2005-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1199.246,2023-02-15 14:49:26.100451
2005-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1148.805,2023-02-15 14:49:26.100451
2005-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1052.31,2023-02-15 14:49:26.100451
2005-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1102.997,2023-02-15 14:49:26.100451
2005-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,19016.005,2023-02-15 14:49:26.100451
2005-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,2362.538,2023-02-15 14:49:26.100451
2005-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,2200.361,2023-02-15 14:49:26.100451
2005-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1933.104,2023-02-15 14:49:26.100451
2004-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1137.971,2023-02-15 14:49:26.100451
2004-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1234.632,2023-02-15 14:49:26.100451
2004-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1170.295,2023-02-15 14:49:26.100451
2004-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1150.887,2023-02-15 14:49:26.100451
2004-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1054.101,2023-02-15 14:49:26.100451
2004-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,997.754,2023-02-15 14:49:26.100451
2004-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1137.327,2023-02-15 14:49:26.100451
2004-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,819.498,2023-02-15 14:49:26.100451
2004-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,870.384,2023-02-15 14:49:26.100451
2004-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,13533.434,2023-02-15 14:49:26.100451
2004-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1496.512,2023-02-15 14:49:26.100451
2004-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1225.528,2023-02-15 14:49:26.100451
2003-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,951.514,2023-02-15 14:49:26.100451
2003-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,912.369,2023-02-15 14:49:26.100451
2003-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1075.827,2023-02-15 14:49:26.100451
2003-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,927.681,2023-02-15 14:49:26.100451
2003-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,997.508,2023-02-15 14:49:26.100451
2003-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1082.442,2023-02-15 14:49:26.100451
2003-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1086.436,2023-02-15 14:49:26.100451
2003-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,955.92,2023-02-15 14:49:26.100451
2003-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,925.603,2023-02-15 14:49:26.100451
2003-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1663.503,2023-02-15 14:49:26.100451
2003-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,12555.889,2023-02-15 14:49:26.100451
2003-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1052.036,2023-02-15 14:49:26.100451
2002-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1147.437,2023-02-15 14:49:26.100451
2002-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1357.836,2023-02-15 14:49:26.100451
2002-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1206.45,2023-02-15 14:49:26.100451
2002-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1297.243,2023-02-15 14:49:26.100451
2002-8,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1138.955,2023-02-15 14:49:26.100451
2002-7,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1042.294,2023-02-15 14:49:26.100451
2002-6,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,878.727,2023-02-15 14:49:26.100451
2002-5,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1025.391,2023-02-15 14:49:26.100451
2002-4,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,751.059,2023-02-15 14:49:26.100451
2002-3,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,782.2,2023-02-15 14:49:26.100451
2002-2,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,789.37,2023-02-15 14:49:26.100451
2002-1,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,12267.544,2023-02-15 14:49:26.100451
2001-12,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,960.389,2023-02-15 14:49:26.100451
2001-11,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,976.424,2023-02-15 14:49:26.100451
2001-10,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1252.678,2023-02-15 14:49:26.100451
2001-9,AMAZONAS,ETANOL_HIDRATADO,METROS_CUBICOS,1053.987,2023-02-15 14:49:26.100451
